"","COUNTRY","name","diet","period","lived_in","type","length","taxonomy","named_by","species","link","weight","weightkg","num_of_ped","longitude","latitude","ISO","COUNTRYAFF","AFF_ISO","length_in_m","weights_in_kg","carnivorous","herbivorous","Two","Four","time_period","Early Jurassic","Late Triassic","Late Cretaceous","Mid Jurassic","Early Cretaceous","Late Jurassic"
"127","Mongolia","anserimimus","carnivorous","Late Cretaceous 84-65 million years ago","Mongolia","large theropod","3.5m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Ornithomimosauria Ornithomimidae","Barsbold (1988)","planinychus","https://www.nhm.ac.uk/discover/dino-directory/anserimimus.html","fifty kilogrammes","50 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",3.5,50,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"128","Mongolia","alioramus","carnivorous","Late Cretaceous 71-65 million years ago","Mongolia","large theropod","6.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Tyrannosauroidea","Kurzanov (1976)","remotus","https://www.nhm.ac.uk/discover/dino-directory/alioramus.html","500 kg","500 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",6,500,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"129","Mongolia","mononykus","carnivorous","Late Cretaceous 81-68 million years ago","Mongolia","small theropod","1.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Alvarezsauridae","Perle Norell Chiappe and Clark (1993)","olecranus","https://www.nhm.ac.uk/discover/dino-directory/mononykus.html","3.5 kilograms","3.5 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",1,3.5,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"130","Mongolia","harpymimus","carnivorous","Early Cretaceous 121-99 million years ago","Mongolia","small theropod","2.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Ornithomimosauria","Barsbold and Perle (1984)","okladnikovi","https://www.nhm.ac.uk/discover/dino-directory/harpymimus.html","50 kilograms","50 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",2,50,1,0,1,0,"Early Cretaceous",0,0,0,0,1,0
"131","Mongolia","homalocephale","herbivorous","Late Cretaceous 72-68 million years ago","Mongolia","euornithopod","1.5m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Pachycephalosauria Goyocephala Homalocephaloidea","Maryańska and Osmólska (1974)","calathocercos","https://www.nhm.ac.uk/discover/dino-directory/homalocephale.html","43 kg","43 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",1.5,43,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"132","Mongolia","pinacosaurus","herbivorous","Late Cretaceous 81-75 million years ago","Mongolia","armoured dinosaur","5.0m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria Ankylosauridae","Gilmore (1933)","grangeri","https://www.nhm.ac.uk/discover/dino-directory/pinacosaurus.html","1.9 metric tons","1900 kg","4",103.398736032746,47.0864445460485,"MN","Mongolia","MN",5,1900,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"133","Mongolia","rinchenia","carnivorous","Late Cretaceous 72-68 million years ago","Mongolia","small theropod","2.5m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Oviraptorosauria Caenagnathoidea Oviraptoridae Oviraptorinae","Barsbold (1986)","mongoliensis","https://www.nhm.ac.uk/discover/dino-directory/rinchenia.html","25 kg","25 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",2.5,25,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"134","Mongolia","erlikosaurus","carnivorous","Late Cretaceous 99-89 million years ago","Mongolia","small theropod","3.4m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Therizinosauroidea Therizinosauridae","Perle vide Barsbold and Perle (1980)","andrewsi","https://www.nhm.ac.uk/discover/dino-directory/erlikosaurus.html","150 to 250 kg","200 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",3.4,200,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"135","Mongolia","nomingia","carnivorous","Late Cretaceous 72-68 million years ago","Mongolia","small theropod","1.6m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Oviraptorosauria Caenagnathoidea Caenagnathidae","Barsbold Osmólska Watabe Currie and Tsogtbaatar (2000)","gobiensis","https://www.nhm.ac.uk/discover/dino-directory/nomingia.html","20 kilograms","20 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",1.6,20,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"136","Mongolia","avimimus","carnivorous","Late Cretaceous 80-75 million years ago","Mongolia","small theropod","1.5m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Oviraptorosauria Avimimidae","Kurzanov (1981)","portentosus","https://www.nhm.ac.uk/discover/dino-directory/avimimus.html","20 kilograms","20 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",1.5,20,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"137","Mongolia","citipati","carnivorous","Late Cretaceous 81-75 million years ago","Mongolia","small theropod","2.1m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Oviraptorosauria Caenagnathoidea Oviraptoridae Oviraptorinae","Clark Norell and Barsbold (2001)","osmolskae","https://www.nhm.ac.uk/discover/dino-directory/citipati.html","75–83 kg","79 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",2.1,79,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"138","Mongolia","bagaceratops","herbivorous","Late Cretaceous 85-80 million years ago","Mongolia","ceratopsian","1.0m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Bagaceratopsidae","Maryanska and Osmolska (1975)","rozhdestvenskyi","https://www.nhm.ac.uk/discover/dino-directory/bagaceratops.html","22.7–45 kg","33.85 kg","4",103.398736032746,47.0864445460485,"MN","Mongolia","MN",1,33.85,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"139","Mongolia","opisthocoelicaudia","herbivorous","Late Cretaceous 72-68 million years ago","Mongolia","sauropod","12.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria Camarasauromorpha Titanosauriformes Titanosauria Lithostrotia Saltasauridae","Borsuk-Bialynicka  (1977)","skarzynskii","https://www.nhm.ac.uk/discover/dino-directory/opisthocoelicaudia.html","8.4-25.4 t","16900 kg","4",103.398736032746,47.0864445460485,"MN","Mongolia","MN",12,16900,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"140","Mongolia","achillobator","carnivorous","Late Cretaceous 99-84 million years ago","Mongolia","large theropod","5.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Paraves Eumaniraptora Dromaeosauridae","Perle Norell and Clark (1999)","giganteus","https://www.nhm.ac.uk/discover/dino-directory/achillobator.html","165–250 kg","207.5 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",5,207.5,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"141","Mongolia","microceratus","herbivorous","Late Cretaceous 86-66 million years ago","Mongolia","ceratopsian","0.5m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Coronosauria","Bohlin (1953)","gobiensis","https://www.nhm.ac.uk/discover/dino-directory/microceratus.html","45-90 kilograms","67.5 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",0.5,67.5,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"142","Mongolia","quaesitosaurus","herbivorous","Late Cretaceous 86-84 million years ago","Mongolia","sauropod","23.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Diplodocoidea Nemegtosauridae","Kurzanov and Bannikov (1983)","orientalis","https://www.nhm.ac.uk/discover/dino-directory/quaesitosaurus.html","20,000 kilograms","20000 kg","4",103.398736032746,47.0864445460485,"MN","Mongolia","MN",23,20000,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"144","Mongolia","borogovia","carnivorous","Late Cretaceous 84-65 million years ago","Mongolia","small theropod","1.5m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Paraves Eumaniraptoria Troodontidae","Osmólska (1987)","gracilicrus","https://www.nhm.ac.uk/discover/dino-directory/borogovia.html","twenty kilograms","20 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",1.5,20,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"145","Mongolia","talarurus","herbivorous","Late Cretaceous 99-89 million years ago","Mongolia","armoured dinosaur","6.0m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria Ankylosauridae","Maleev (1952)","plicatospineus","https://www.nhm.ac.uk/discover/dino-directory/talarurus.html","454 to 907 kg","680.5 kg","4",103.398736032746,47.0864445460485,"MN","Mongolia","MN",6,680.5,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"146","Mongolia","deinocheirus","carnivorous","Late Cretaceous 70-66 million years ago","Mongolia","large theropod","10.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Ornithomimosauria","Osmólska and Roniewicz (1970)","mirificus","https://www.nhm.ac.uk/discover/dino-directory/deinocheirus.html","6.5 t","6500 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",10,6500,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"147","Mongolia","tarchia","herbivorous","Late Cretaceous 75-68 million years ago","Mongolia","armoured dinosaur","8.5m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria Ankylosaurinae","Maleev (1956)","gigantea","https://www.nhm.ac.uk/discover/dino-directory/tarchia.html","2.5 metric tons","2500 kg","4",103.398736032746,47.0864445460485,"MN","Mongolia","MN",8.5,2500,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"148","Mongolia","alectrosaurus","carnivorous","Late Cretaceous 90-70 million years ago","Mongolia","large theropod","5.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Tyrannosauroidea","Gilmore (1933)","olseni","https://www.nhm.ac.uk/discover/dino-directory/alectrosaurus.html","454 to 907 kg","6805 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",5,6805,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"150","Mongolia","saurolophus","herbivorous","Late Cretaceous 74-70 million years ago","Mongolia","euornithopod","9.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae Euhadrosauria Hadrosaurinae","Brown (1912)","osborni","https://www.nhm.ac.uk/discover/dino-directory/saurolophus.html","3 tonnes","3000 kg","both",103.398736032746,47.0864445460485,"MN","Mongolia","MN",9,3000,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"151","Mongolia","gallimimus","carnivorous","Late Cretaceous 74-70 million years ago","Mongolia","large theropod","6.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Ornithomimosauria Ornithomimidae","Osmólska Roniewicz and Barsbold (1972)","bullatus","https://www.nhm.ac.uk/discover/dino-directory/gallimimus.html","440–450 kilograms","445 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",6,445,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"152","Mongolia","protoceratops","herbivorous","Late Cretaceous 74-70 million years ago","Mongolia","ceratopsian","1.8m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Coronosauria","Granger and Gregory (1923)","andrewsi","https://www.nhm.ac.uk/discover/dino-directory/protoceratops.html","62–104 kg","83 kg","both",103.398736032746,47.0864445460485,"MN","Mongolia","MN",1.8,83,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"154","Mongolia","conchoraptor","carnivorous","Late Cretaceous 81-76 million years ago","Mongolia","small theropod","1.5m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Oviraptorosauria Caenagnathoidea Oviraptoridae Ingeniinae","Barsbold (1986)","gracilis","https://www.nhm.ac.uk/discover/dino-directory/conchoraptor.html","30 kilograms","30 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",1.5,30,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"155","Mongolia","velociraptor","carnivorous","Late Cretaceous 74-70 million years ago","Mongolia","small theropod","1.8m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Paraves Eumaniraptora Dromaeosauridae","Osborn (1924)","mongoliensis","https://www.nhm.ac.uk/discover/dino-directory/velociraptor.html","14.1–19.7 kg","16.9 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",1.8,16.9,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"156","Mongolia","erketu","herbivorous","Early Cretaceous","Mongolia","sauropod","15.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria Camarasauromorpha Titanosauriformes Titanosauria","Ksepka and Norell (2006)","ellisoni","https://www.nhm.ac.uk/discover/dino-directory/erketu.html","5 t","5000 kg","4",103.398736032746,47.0864445460485,"MN","Mongolia","MN",15,5000,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"157","Mongolia","oviraptor","carnivorous","Late Cretaceous 85-75 million years ago","Mongolia","small theropod","2.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Oviraptorosauria Caenagnathoidea Oviraptoridae Oviraptorinae","Osborn (1924)","philoceratops","https://www.nhm.ac.uk/discover/dino-directory/oviraptor.html","33–40 kg","36.5 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",2,36.5,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"158","Mongolia","heyuannia","carnivorous","Late Cretaceous 72-68 million years ago","Mongolia","small theropod","2.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Oviraptorosauria Caenagnathoidea Oviraptoridae Ingeniinae","Barsbold (1981)","yanshini","https://www.nhm.ac.uk/discover/dino-directory/heyuannia.html","twenty kilograms","20 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",2,20,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"160","Mongolia","prenocephale","herbivorous","Late Cretaceous 80-65 million years ago","Mongolia","euornithopod","2.4m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Pachycephalosauria Goyocephala Homalocephaloidea Pachycephalosauridae","Maryańska and Osmólska (1974)","prenes","https://www.nhm.ac.uk/discover/dino-directory/prenocephale.html","40 kg","40 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",2.4,40,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"161","Mongolia","tylocephale","herbivorous","Late Cretaceous 75-72 million years ago","Mongolia","euornithopod","1.4m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Pachycephalosauria Goyocephala Homalocephaloidea Pachycephalosauridae","Maryańska and Osmólska (1974)","gilmorei","https://www.nhm.ac.uk/discover/dino-directory/tylocephale.html","40 kg","40 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",1.4,40,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"162","Mongolia","shanag","carnivorous","Early Cretaceous 126-142 million years ago","Mongolia","small theropod","0.45m","Dinosauria Saurischia","Turner Hwang and Norell (2007)","ashile","https://www.nhm.ac.uk/discover/dino-directory/shanag.html","five kilograms","5 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",0.45,5,1,0,1,0,"Early Cretaceous",0,0,0,0,1,0
"163","Mongolia","shuvuuia","carnivorous","Late Cretaceous 75-81 million years ago","Mongolia","small theropod","0.6m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Alvarezsauridae","Chiappe Norell and Clark (1998)","deserti","https://www.nhm.ac.uk/discover/dino-directory/shuvuuia.html","3.5 kg","3.5 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",0.6,3.5,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"164","Mongolia","nemegtosaurus","herbivorous","Late Cretaceous 72-68 million years ago","Mongolia","sauropod","13.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Diplodocoidea Nemegtosauridae","Nowinski (1971)","mongoliensis","https://www.nhm.ac.uk/discover/dino-directory/nemegtosaurus.html","4-5 tons","4500 kg","4",103.398736032746,47.0864445460485,"MN","Mongolia","MN",13,4500,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"165","Mongolia","khaan","carnivorous","Late Cretaceous 81-75 million years ago","Mongolia","small theropod","1.8m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Oviraptorosauria Caenagnathoidea Oviraptoridae Ingeniinae","Clark Norell and Barsbold (2001)","mckennai","https://www.nhm.ac.uk/discover/dino-directory/khaan.html","20-30 kilograms","25 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",1.8,25,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"166","Mongolia","goyocephale","herbivorous","Late Cretaceous 81-75 million years ago","Mongolia","large theropod","2.0m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Pachycephalosauria Goyocephala","Perle Maryańska and Osmólska (1982)","lattimorei","https://www.nhm.ac.uk/discover/dino-directory/goyocephale.html","180 kilograms","180 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",2,180,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"167","Mongolia","saurornithoides","carnivorous","Late Cretaceous 85-80 million years ago","Mongolia","small theropod","3.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Paraves Eumaniraptoria Troodontidae","Osborn (1924)","mongoliensis","https://www.nhm.ac.uk/discover/dino-directory/saurornithoides.html","15-20 kilograms","17.5 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",3,17.5,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"168","Mongolia","garudimimus","carnivorous","Late Cretaceous 99-89 million years ago","Mongolia","large theropod","4.7m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Ornithomimosauria","Barsbold (1981)","brevipes","https://www.nhm.ac.uk/discover/dino-directory/garudimimus.html","98 kg","98 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",4.7,98,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"169","Mongolia","tarbosaurus","carnivorous","Late Cretaceous 74-70 million years ago","Mongolia","large theropod","10.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Tyrannosauroidea Tyrannosauridae Tyrannosaurinae","Maleev (1955)","bataar","https://www.nhm.ac.uk/discover/dino-directory/tarbosaurus.html","4.5–5 metric tons","4750 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",10,4750,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"170","Mongolia","saichania","herbivorous","Late Cretaceous 80 million years ago","Mongolia","armoured dinosaur","6.6m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria Ankylosauridae","Maryañska (1977)","chulsanensis","https://www.nhm.ac.uk/discover/dino-directory/saichania.html","1.4–2.0 metric tons","1700 kg","4",103.398736032746,47.0864445460485,"MN","Mongolia","MN",6.6,1700,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"171","Mongolia","segnosaurus","carnivorous","Late Cretaceous 97-88 million years ago","Mongolia","large theropod","4.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Therizinosauroidea Therizinosauridae","Perle (1979)","galbinensis","https://www.nhm.ac.uk/discover/dino-directory/segnosaurus.html","1.3 t","1300 kg","2",103.398736032746,47.0864445460485,"MN","Mongolia","MN",4,1300,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"173","Morocco","rebbachisaurus","herbivorous","Early Cretaceous 112-99 million years ago","Morocco","sauropod","20.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Diplodocoidea Rebbachisauridae","Lavocat (1954)","garasbae","https://www.nhm.ac.uk/discover/dino-directory/rebbachisaurus.html","40 tonnes","40000 kg","4",-8.81721258725081,28.6875981349793,"MA","Morocco","MA",20,40000,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"174","Morocco","deltadromeus","carnivorous","Late Cretaceous 99-94 million years ago","Morocco","large theropod","8.1m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria","Sereno Duthiel Iarochene Larsson Lyon Magwene Sidor Varricchio and Wilson (1996)","agilis","https://www.nhm.ac.uk/discover/dino-directory/deltadromeus.html","1,050 kilograms","1050 kg","2",-8.81721258725081,28.6875981349793,"MA","Morocco","MA",8.1,1050,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"175","Morocco","spinosaurus","carnivorous","Late Cretaceous 95-70 million years ago","Morocco","large theropod","18.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Spinosauroidea Spinosauridae Spinosaurinae","Stromer (1915)","aegyptiacus","https://www.nhm.ac.uk/discover/dino-directory/spinosaurus.html","7.4 metric tons","7.400 kg","2",-8.81721258725081,28.6875981349793,"MA","Morocco","MA",18,7.4,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"176","Niger","jobaria","herbivorous","Early Cretaceous 132-94 million years ago","Niger","sauropod","21.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria","Sereno Beck Dutheil Larsson Lyon Moussa Sadleir Sidor Varricchio Wilson and Wilson (1999)","tiguidensis","https://www.nhm.ac.uk/discover/dino-directory/jobaria.html","22.4 tonnes","22400 kg","4",8.86863247002646,17.0810539240729,"NE","Niger","NE",21,22400,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"177","Niger","ouranosaurus","herbivorous","Early Cretaceous 115-100 million years ago","Niger","euornithopod","7.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea","Taquet (1976)","nigeriensis","https://www.nhm.ac.uk/discover/dino-directory/ouranosaurus.html","2.2 metric tons","2200 kg","both",8.86863247002646,17.0810539240729,"NE","Niger","NE",7,2200,0,1,1,1,"Early Cretaceous",0,0,0,0,1,0
"178","Niger","suchomimus","carnivorous","Early Cretaceous 121-112 million years ago","Niger","large theropod","11.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Spinosauroidea Spinosauridae Baryonychinae","Sereno Beck Dutheil Gado Larsson Lyon Marcot Rauhut Sadleir Sidor Varricchio Wilson and Wilson (1998)","tenerensis","https://www.nhm.ac.uk/discover/dino-directory/suchomimus.html","2.5–3.8 metric tons","3150 kg","2",8.86863247002646,17.0810539240729,"NE","Niger","NE",11,3150,1,0,1,0,"Early Cretaceous",0,0,0,0,1,0
"179","Niger","afrovenator","carnivorous","Early Cretaceous 132-121 million years ago","Niger","large theropod","9.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Spinosauroidea Megalosauridae Eustreptospondylinae","Sereno Wilson Larsson Dutheil and Sues (1944)","abakensis","https://www.nhm.ac.uk/discover/dino-directory/afrovenator.html","790 kg","790 kg","2",8.86863247002646,17.0810539240729,"NE","Niger","NE",9,790,1,0,1,0,"Early Cretaceous",0,0,0,0,1,0
"180","Niger","rugops","carnivorous","Late Cretaceous 95 million years ago","Niger","large theropod","7.0m","Dinosauria Saurischia Theropoda Neotheropoda Ceratosauria Neoceratosauria Abelisauridae","Sereno Wilson and Conrad (2004)","primus","https://www.nhm.ac.uk/discover/dino-directory/rugops.html","410 kilograms","410 kg","2",8.86863247002646,17.0810539240729,"NE","Niger","NE",7,410,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"181","Niger","lurdusaurus","herbivorous","Early Cretaceous 121-112 million years ago","Niger","euornithopod","9.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea","Taquet &amp; Russell (1999)","arenatus","https://www.nhm.ac.uk/discover/dino-directory/lurdusaurus.html","2.5–5.5 t","4000 kg","both",8.86863247002646,17.0810539240729,"NE","Niger","NE",9,4000,0,1,1,1,"Early Cretaceous",0,0,0,0,1,0
"183","Romania","magyarosaurus","herbivorous","Late Cretaceous 71-65 million years ago","Romania","sauropod","5.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria Camarasauromorpha Titanosauriformes Titanosauria Lithostrotia","Nopcsa (1915)","dacus","https://www.nhm.ac.uk/discover/dino-directory/magyarosaurus.html","750–1,000 kg","875 kg","4",25.0941582015633,45.8245489439759,"RO","Romania","RO",5,875,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"184","Romania","zalmoxes","herbivorous","Late Cretaceous 69 million years ago","Romania","euornithopod","3.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Rhabdodontidae","Nopcsa (1902)","robustus","https://www.nhm.ac.uk/discover/dino-directory/zalmoxes.html","45 kg","45 kg","2",25.0941582015633,45.8245489439759,"RO","Romania","RO",3,45,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"185","Russian Federation","psittacosaurus","herbivorous","Early Cretaceous 120-100 million years ago","Russia","ceratopsian","2.0m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Psittacosauridae","Osborn (1923)","mongoliensis","https://www.nhm.ac.uk/discover/dino-directory/psittacosaurus.html","20 kilogrammes","20 kg","2",98.6704990698032,59.0394342141062,"RU","Russian Federation","RU",2,20,0,1,1,0,"Early Cretaceous",0,0,0,0,1,0
"187","South Africa","melanorosaurus","carnivorous","Late Triassic 227-221 million years ago","South Africa","sauropod","12.0m","Dinosauria Saurischia Sauropodomorpha Prosauropoda Anchisauria Melanorosauridae","Haughton (1924)","readi","https://www.nhm.ac.uk/discover/dino-directory/melanorosaurus.html","1.3 metric tons","1300 kg","4",24.7525274648908,-28.5536193067973,"ZA","South Africa","ZA",12,1300,1,0,0,1,"Late Triassic",0,1,0,0,0,0
